-0.001256 -0.002687381 -0.001705873 8.319e-05 -0.000821724 -0.00641693 0.003999 -0.007417185 -0.003807743 0.0008268 0.00413114851 0.0077004 0.000630662 -0.001026111 0.004182195 -0.001622144 0.0035734 0.002973212 -0.00026222 -0.00696695 0.004197736 -0.010693225 -0.00092038 0.0099545 0.00742226 0.00075186 -0.00289018 0.00568644 0.00098127 -0.00593982 -0.00054755 0.00126242 0.005630026 0.002233982 -0.00360768 0.00327942 0.001676778 0.00325195 -0.0043834 -0.00320553 0.003566566 -0.002256879 -0.00617494 0.00654428 -0.00297052 0.003001332 -0.00177681 -0.006520153 -0.00082749 -5.7032e-05 -0.001463693 0.00326756 -0.010845707 0.0016025 0.00231256 0.00234574 -0.00610438 -0.00560833 0.011625834 -9.8373e-05 -0.00340809 0.00255849 0.00037158 0.005803219 0.007174258 -0.00335127 -0.00309884 -0.006208952 0.00393359 -0.00336713 -0.001013955 0.0101833192 0.0083989 0.0028376 -0.001118744 0.00189561 -0.00033131 0.00300857 -0.00667162 -0.00438557 0.0035808 0.00450862 0.00196643 -0.00331434 9.7925e-05 0.00182357 -0.00405965 0.00254135 0.00374961 -0.00377133 0.004684973 -0.00119742 -0.005509201 -0.00112316 0.0006501 0.00281378 0.00252525 0.00215253 -0.00382094 0.00088874 0.000323647 -0.00847496 -0.00223028 -0.00954132 -0.008371648 -0.000562191 -2.486e-05 0.007787002 -0.005116404 0.001354779 0.00048001 -0.00821044 0.0048306 -0.000193821 0.001871 -0.000807909 -0.00186519 -0.00103357 -0.005889695 0.00734847 0.00351393 -0.000772448 -0.0006957 0.00190752 0.001180905 -4.7113e-05 0.001485611 0.00087168 -0.00564775 -0.00139729 0.005003635 0.00020524 -0.003093643 -0.00319364 -0.00045891 0.00102315 0.00327485 -0.0032998 -9.66457e-05 -0.00443026 -0.00247131 0.00369279 -0.00550887 0.00064342 0.000978783 0.003350416 -0.007268053 6.364e-05 0.00076118 -0.00283094 -0.00047451 -0.00803243 0.00800261 -0.002536765 0.003157778 0.001354122 -0.0004554039 -0.00390934 0.00076446 -0.01111771 0.00043867 0.00133685 0.00122767 0.00141566 0.004317652 0.004168517 0.003760878 0.004279848 0.002116576 -0.00644929 0.00448296 0.00124757 0.004076679 -5.532e-05 0.00219633 -0.00288775 -0.008684384 0.00247224 0.00511968 -0.003625454 -0.001604413 0.00037028 0.00150392 0.00362981 0.00072902 0.005191825 -0.00490701 -0.001398195 0.00240804 -0.006580574 0.00114278 0.00997578 0.00194685 
0.000621 -0.004376387 0.00711021 -0.00329925 -0.0050423 0.00659731 -0.01093199 -0.005152696 0.00279067 -0.01119057 0.0027595 -0.00353984 0.00565632 -0.00396835 0.01714169 -0.006658935 0.00080844 -0.00035675 0.000219015 -0.003521547 -0.00569678 -0.000658513 0.0001258 -0.00546605 0.00523983 -0.00261957 0.01093829 0.00882423 -0.0052028 -0.01474561 -0.01033044 -0.002716065 0.0090439 0.001853691 0.004681617 -0.00560737 0.0012419988 0.00494018 0.01029829 0.00253533 -0.0119209624 -0.01127257 -0.00305035 0.00402 -0.00879101 -0.00067698 -0.00331384 -0.00751309 -0.00142884 -1.047e-05 0.00238196 0.0090659 -0.00212316 -0.007451764 0.00898408 -0.00366815 0.0028320694 -0.001700227 0.00450721 -0.01184249 -0.00365123 0.00267621 0.01117905 0.000157165 0.00181052 0.001732403 -0.005367595 0.00961272 -0.00330812 -0.00289803 -0.00012198 -0.0021497 -0.0119294 -0.00951755 0.001547714 0.00397984 0.00030501 -0.01287899 -0.00362871 0.01377193 -0.017804875 0.00697475 -0.00210691 0.01446557 -0.00051984 -0.00468192 0.009094485 -0.00181406 0.0016907 0.00465758 0.00134442 -0.001823625 0.00916092 -0.00254422 -0.0108183 0.00668925 0.00487598 0.00462762 0.013384997 -0.00508702 0.00263136 -0.006330935 -0.005061852 0.00237751 -0.00559694 0.0100009 -0.002884456 0.00379953 0.005364666 0.00535095 0.01398345 -0.00333706 0.00146802 -0.01199345 0.00683853 -0.00099007 0.001166551 -0.00455488 0.00711363 -0.00079863 -0.00046083 0.004585689 -0.00186536 -0.010541107 -0.010144058 -0.01694731 5.093e-05 0.00363465 0.0089238 0.01660175 -0.00755124 0.00638412 0.00668023 0.00719127 0.00417596 -0.00554765 0.00890529 0.009106482 -0.01626122 0.01045377 0.01193954 0.0027915 0.00310062 0.00291198 -0.00931953 -0.008620915 0.005016217 -0.00341178 -0.00435501 0.01094853 0.00446554 0.00098961 0.00200603 9.77e-05 -0.0164395 0.0020984453 0.00974487 -0.006614923 0.00561475 -0.007172323 0.01559142 -0.0012385759 -0.00549973 -0.00260995 -0.006686173 0.00805744 -0.00838261 -0.00983436 0.01830454 -0.00720027 -0.013816905 -0.00224953 0.00355352 -0.0083464 0.00242609 0.00624444 -0.00436519 0.01693837 0.01574608 -0.001196377 -0.00763426 -0.00971281 -0.005763124 -0.00202312 0.00387479 -0.00673504 -0.00024744 0.01190032 -0.00757921 -0.000184603 -0.00283802 -0.00160277 0.001557547 
-0.000392 0.00175906 0.00868269 0.00520122 0.00591308 -0.00966651 0.00794822 -0.00253551 0.0030608205 -0.00628225 -0.00501062 0.00421398 0.0054625 0.01353949 -0.00402192 -0.008044454 0.00997223 -0.00048409 0.003000737 0.00176806 0.00363729 -0.00212606 -0.001473415 -0.00384144 -0.0077013465 0.00531645 0.007983944 -0.008050003 -0.00789609 0.00232035 -0.01392123 0.00367652 -0.0008318 -0.0171308 -0.00026409 -0.00940021 -0.00319679 -0.00187453 0.0019885 -0.0025953 -0.01149228 0.011204977 0.00533151 0.00780611 -0.0173085 -0.004751044 0.0122847 -0.00441211 -0.00632278 0.004539572 -0.00123049 0.00265069 0.00415798 -0.00188272 0.001419261 -0.01063539 -0.00142051 0.00673819 -0.007782115 0.00432614 -0.00746737 0.00525812 -0.00148428 0.0028735874 0.00211601 -0.011435604 0.00667917 0.006742395 0.00347133 -0.00363879 -0.00117235 -0.00747341 0.01126622 -0.000905806 0.00680587 -0.00476297 0.00527514 -0.00558974 0.00510065 -0.008218655 0.00150111 -0.0008601 -0.00551149 -0.00061122 0.00201682 -0.00460425 -0.01471426 0.00806236 -0.007018238 0.01957832 -0.0018823 -0.01143567 0.00069887 0.00774313 0.002856088 0.00395569 -0.004488829 -0.00268804 -0.00493574 0.0171144 0.003032789 0.001189231 -0.00709974 0.004950125 0.012145515 0.00361294 0.00018146 -0.00304452 -0.002580333 0.00063852 0.00806554 0.01093502 -0.00037533 -0.01058838 -0.013862386 -0.0131937 0.014923168 -0.0140189 -0.00680385 0.00242733 -0.0039592 0.0023548 -0.00812497 0.00113211 -0.0040926 0.006667548 0.00280378 -0.00121975 0.00229673 -0.00126628 0.00155804 0.00931607 -0.00826285 -0.00135971 -0.01872966 0.00509333 -0.00210497 -0.01008052 -0.00707679 0.001789301 0.00131838 -0.00321542 -0.00316472 0.00241499 0.01229343 0.00698018 -0.00117927 0.006580305 -0.01470025 0.009010404 0.0109281 0.00333092 0.0010078 -0.00796478 -0.01649003 -0.00096051 0.01582556 0.00910763 -0.00360436 0.00837677 0.01320087 -0.002759266 -0.0125898 -0.0148975 0.00563178 -0.0143759 0.00135826 0.00816268 0.010260424 -0.00430412 0.010446535772 0.00911023 0.01443574 0.00774069 -0.0054626 0.00742073 -0.00192886 0.00766385 0.00112392 0.00519962 0.00547457 0.00123539 -0.02521445 -0.00143451 0.004513399 -0.00541188 0.00420206 -0.00519017 -0.00686956 -0.007130587 0.008222 0.0078469 0.000621483 
0.000212 0.0024617 0.00077908 0.007357015 0.01560227 0.00595627 0.008564961 0.00014155 -0.006258795 -0.00425961 -0.01473979 0.001768999 0.01310902 0.00945508 0.0024428 0.00162145 -0.002330253 0.00156212 -0.00307312 0.006565143 0.00416405 -0.00624332 0.002989615 0.00617541 0.00658217 -0.005875016 0.010711405 -0.013921635 0.00521419 0.001562025 -0.000558 -0.00167307 -0.00587761 -0.00270923 -0.00278358 -0.00306689 -0.00508086 -0.000909548 -0.00052296 -0.007562518 -0.0016284 -0.00910422 -0.00711766 0.00237266 -0.00435665 -0.0083143 0.01630552 -0.009594485 -0.00700863 0.00606988 -0.00876182 0.005958119 -0.0120547 0.00053556 -0.00358314 -0.00266262 -0.00539301 -0.0053274 0.004789655 0.00451358 -0.003651367 -0.00341916 -0.0016342 -8.673e-05 -0.00050412 0.00330072 -0.012778716 0.00627251 -0.00197201 0.01321247 -0.006442906 -0.00295651 -0.0028314 0.00810474 0.00370299 0.007072084 -0.00149636 7.304e-05 -0.01079718 0.00401582 0.00026396 -0.00396601 -0.01186105 -0.01287603 -0.003822865 0.00125612 -0.0048663658 -0.00621575 -0.004442 0.00194382 -0.01031929 0.00483571 0.00803225 -0.00016682 -0.00851287 0.00645578 0.00556484 -0.0019970721 0.009358015 0.004661307 -0.01314535 -0.00497263 0.005211707 0.00660395 0.00043797 -0.000720172 0.00737945 0.00692433 -0.00154628 -0.0168046 0.01191957 0.00222369 -0.00130939 0.00442656 0.011001675 -0.00370934 0.004816019 0.00647033 -0.00925267 -0.002052277 0.0037436 -0.0006877 -0.01100485 -0.00643193 0.00346322 -0.00484432 0.00309208 -0.00206666 -0.00743787 0.00176059 0.00972174 0.00748143 0.002875187 -0.00689129 0.005405704 -0.003976981 0.002080226 -0.00613217 0.0065871 0.00510917 0.009119905 0.00502426 0.001731513 -0.00382877 -0.00349243 -0.00372153 0.0070487272 -5.045e-05 0.00665147 -0.0020412 0.00424391 0.00711624 0.00744176 0.005336842 0.003725811 0.00238532 -0.010467923 -0.0038384 0.00237104 0.01059963 0.004217412 -0.00083186 0.00831572 -0.01231894 -0.0086634 -0.00850052 -0.00265107 -0.00740894 -0.00636892 0.00951632 -0.017376185 -0.00078119 -0.00804986 0.01807505 0.01773584 0.00467624 0.00538836 -0.00133601 0.00198162 -0.0067192 -0.001663374 -0.01198835 -0.00355051 0.01935069 0.00421019 -0.00400135 0.0051538 -0.00524376 -0.00023249 -0.00994643 0.01037474 0.001795935 -0.00775193 
-0.001185 -0.00043529 -0.00884288 -0.0093921 0.00634416 -0.00514621 -0.00065734 0.01216402 -0.00023659 0.008333118 0.00612069 0.010024 0.01027385 -0.000218299 -0.00029698 -0.00232716 -0.00010686 -0.0019658 -0.00113306 0.01048421 0.01185692 0.00259567 -0.00095815 -0.00914236 0.00344705 0.007860439 0.007649315 -0.007086469 0.00538444 -0.003035951 -0.011003069 -0.00963783 0.00038438 0.00381439 -0.00304267 0.00169693801 -0.01104732 -0.0001319 0.00448007 -0.0031626 0.00175673 0.01198953 -0.00477746 0.00286818 0.0067259 -0.00480734 -0.005877343 0.00468733 0.00938994 -0.014134 -0.00471309 -0.01242316 0.00614375 0.00754978 0.00381551 0.00696532 -0.00132722 0.00650673 0.01337307 0.00341803 0.006457092 -0.00267452 -0.004957716 -0.003426939 0.0083896 0.0038859 0.01017772 -0.0014505 -0.00348822 -0.00212229 -0.00857147 0.00271996 -0.004196098 0.00109031 -0.00615345 0.00398217 -0.004000637 0.00363145 -0.00437434 -0.00128857 -0.00609004 -0.004087206 -0.00269608 -0.002474554 -0.00624928 -0.00070571 -0.00331764 -0.000879598 -0.0121504 -0.00518746 -0.00571987 -0.00117962 0.00873743 0.00850529 -0.00073283 -0.00230528 0.00766612 -0.00048245 0.00181697 -0.00507489 -0.00213771 -0.00295975 -0.0175308 -0.002873833 0.00029187 -0.004565706 -0.00672127 -5.181e-05 -0.0071317 0.00742577 -0.00956524 0.0154354 -0.00449099 -0.011710591 0.00414967 -0.0081934 -0.01111495 0.01102694 -0.00802207 -0.00889522 0.00292995 -0.0070812 0.00297414 -0.00140937 0.00430495 -0.01680937 0.01292759 0.00370744 0.00358078 -0.00032007 0.00056069 0.01604894 0.01092064 0.00610913 0.00643067 -0.00706773 -0.0217455 0.0030579 -0.0202357 0.0036433 -0.00667763 -0.00570599 -0.01161112 -0.00509227 0.00406488 0.00857766 0.01034147 -0.01280061 0.00452143 -0.00980927 -0.00443218 0.001556035 -0.00240812 0.00025201 4.748e-05 0.00198353 -0.002598845 -0.000107241 -0.00397957 0.001205766 0.004457495 0.0151479 0.0124875 -0.00147746 -0.01194619 0.011676835 0.004257914 0.00902714 0.0011833017 -0.00140535 -0.00386644 0.00312188 0.001903489 0.00385319 0.00593986 0.01218785 0.00303876 -0.00742863 0.0011752 -0.01014215 0.00826337 -6.374e-05 -0.00106692 0.00520996 -0.00814273 -0.00273181 -0.01001281 0.00302278 0.01717777 0.00533294 -0.00185478 0.003300796 0.00409462 
-0.002448 -0.01389859 -0.005829335 0.0008278 -0.0088964579 0.00306096 0.00875426 -0.00502758 0.00567107 0.0059134 0.0074803 -0.00038413 0.00758243 -0.00029169 0.00744509 -0.01017065 0.00809737 0.00670164 0.00336944 -0.00038709 0.01190958 0.01610743 -0.00488738 -0.00641185 -0.00014129 0.00488611 -0.00370369 -0.007311656 -0.00785185 -0.00194638 0.00267115 -0.00628621 -0.00117717 -0.0091767 -0.0049969 -0.00526908 0.00063761 0.01117429 -0.00825031 0.00294208 -0.00180634 0.00080367 0.001828447 -0.00115548 -0.001922089 0.0058331335 0.00427516 0.00661406 0.00072104 -0.0037232 0.007793622 0.0052351 -0.00147376 0.012934485 -0.00111118 0.00554842 0.00981157 -0.0019984 -0.00076699 -0.00796886 -0.0110848 -0.00965984 0.00520312 0.00301588 -0.00638268 -0.01762536 -0.00486112 -0.00125112 -0.0040036 0.0032311 -0.00912173 -0.00359848 -0.00687431 -0.00542427 -0.0058426 0.00627365 0.00275131 -0.005830245 -0.00918744 0.006026815 -0.00384513 0.00137804 0.006537324 -0.000868036 -0.004476667 0.00332503 -0.0017049 -0.001110222 0.01226447 -0.00758456 -0.00550962 -0.00535495 -0.00270679 0.012518031 0.006187645 0.00233744 0.001788405 0.00513092 0.010438793 -0.00386692 -0.0062183 -0.00060044 -0.00289942 0.00878185 -0.00338175 -0.00069941 -0.0153808 0.0028802 -0.0042786 0.00599854 0.00898576 0.0163661 0.00904493 0.000414105 0.0085801 0.00434832 0.00642958 0.00545327 -0.00760771 -0.00364942 -0.01428221 0.00722567 0.00031744 -0.00543452 0.0010494 -0.00372022 0.00574283 -0.00638488 -0.00010392 -0.00468494 0.0079304 0.01357496 -0.001465014 -0.00656251 0.00082342 -0.00479157 -0.001449379 -0.00802954 -0.0008487 0.025021 0.0161119 0.00139747 -0.01243723 0.00576634 -0.003052692 -0.00132666 0.00283971 0.00022841 0.00088217 -0.00686304 -0.0084479 0.00833473 -0.0070293 -0.00434014 0.00221927 0.002259865 -0.00188124 0.00323091 -0.010791874 0.00775846 -0.001815747 -0.001254211 -0.006053507 0.00159079 -0.012463565 -0.004481702 0.00532106 0.00245721 0.003831764 0.01065456 -0.005299258 0.00513792 -0.0043871246 -0.010927677 -0.00942083 0.001362831 0.014433 0.00826716 -0.00526387 -0.01235031 -0.00151641 -0.0064185 0.0069681 0.0025826 -0.00787379 0.01160553 -0.00149233 -0.00469267 -0.00368757 0.00543425 -0.000218436 3.221e-05 -0.00445677 
-0.000803 -0.01243419 -0.00867997 -0.00146674 -0.00844525 0.01093848 -0.0210863 0.005420229 0.006618803 0.009634802 -0.00447927 0.00511382 0.006377362 -0.010409706 -0.01016794 -0.005871192 -0.005636811 0.003190834 0.00359487 -0.01230399 0.00069691 0.00772225 -0.00107181 -0.0064003213 0.00190364 0.00078532 -0.01020816 -0.00128643 -0.004095424 -0.013201272 -0.00942974 -0.003715184 -0.002225626 -0.00501884 -0.01088869 0.0036927 -0.00413754 0.00803027 0.00677998 0.00972603 -0.0195986 -0.01201393 0.01112449 -0.00618427 0.01834937 0.008546345 -0.0017578 0.0059865 0.01456776 0.00260769 -0.01072625 0.00815236 0.01447181 -0.00426439 0.0063924 0.00855744 0.01445134 -0.00145432 -0.004837705 -6.868e-05 -0.002556115 0.00608769 0.0057454 -0.00558604 0.00820755 -0.00655391 -0.006480233 -0.00158374 -0.002560186 0.008238665 0.001241 -0.00082599 0.00104427 -0.00394198 0.0141518 -0.00735474 0.00608976 -0.00316019 0.0032068 0.00604151 -0.01555236 -0.00571254 0.00010354 0.001262054 -0.00057342 0.012629086 0.0001202 -0.003104399 -0.005907123 -0.00084722547 0.00278226 0.00230333 0.00557842 0.01321553 -0.00705803 0.00523405 0.00061624 0.00427076 0.0149221 -0.00266811 0.0188062 0.01288375 0.002443387 0.00626871 0.000365537 -0.00445569 -0.00494432 0.006112876 0.00145698 -0.00615987 -0.00477697 0.0127291 0.00104124 -0.001640011 0.0064771 0.012131815 0.000430076 -0.00097953 0.01056879 -0.002040425 -0.0126194 0.005222142 0.00115945 -0.0006176 0.011874207 -0.00271851 -0.00188363 -0.00779537 -0.001936191 0.002315665 -0.012447831 0.006071508 -0.003389031 -0.01039611 -0.00283565 0.00384215 -0.00778535 -0.00416291 -0.006904912 0.00258822 0.0005411 -0.00192126 0.01177716 -0.006700295 -0.00567654 0.006662947 -0.0001255385 -0.00024322 0.00926846 -0.0075643097 0.00379025 -0.00694493 -0.00701893 -0.003422277 -0.005164644 0.00560746 0.00192555 -0.00516151 -0.0039845 0.0061313 -0.01117209 -0.01056356 -0.00577463 0.01821935 0.00278909 -0.01026564 0.00933416 6.4396e-05 -0.00635391 0.00904746 -0.0013836 -0.0116378 0.00562352 0.00190802 0.00119572 -0.00485903 -0.00858752 0.00264281 -0.00678825 0.0061622 0.001777449 -0.007803075 0.003621133 0.008054155 -0.00104044 0.001613716 -0.00363745 -0.0042651 0.0010128845 -0.00848133 0.001796172 0.00031936 0.00042285 
0.00023 -0.00493082 -0.00459681 0.00443136 0.003105459 -0.00184068 0.001568646 -0.003345043 0.015704755 0.00657326 -0.00095845 -0.006305977 0.0036185695 0.00384337 0.00633721 -0.003952602 -0.00102782 -0.00924897 0.00495582 0.00070776 -0.00798824 -0.005281329 0.0071402 0.00582988 -0.01181262 0.00087552 -0.0082088 0.00423793 0.00283493 -0.00805775 0.00044106 -0.01099541 -0.002421558 -0.00393806 -0.00502234 0.005810051 -0.01086074 -0.00123159 -0.00428432 0.005866024 0.00421183 -0.00720025 0.00185974 0.01320442 0.00074359 -0.01593469 -0.01225594 -0.01931187 -0.00141869 0.000639333 -0.00303302 0.00480858 -0.0016509 0.00608772847 -0.00626554 0.00024616 0.0105559 -0.001416981 0.01150547 -0.009047192 -0.014666144 0.00802599 0.00453424 0.00130503 -0.00645416 -0.00747098 0.01365288 -0.00120302 0.0019933307 -0.00274765 0.00499219 0.01469244 0.006633211 -0.0026587 -0.00941296 0.00105755 -0.00061206 -0.003275022 0.003410364 -0.00225432 0.01607742 -0.0002209 -0.003629761 -0.01550886 -0.00185353 0.00030087 0.01352622 0.004786172 -0.00264512 -0.00529958 -0.00823006 0.00572616 0.01112611 -0.00912383 -0.0115999 -0.006433131 -2.579e-05 -0.00319433 0.004636157 -0.015807269 0.00475603 0.00071937 0.000571 -0.00576087 0.00037132 0.00131911 0.007241197 -0.01345439 -0.00713618 -0.00579801 0.006203533 0.00441424 -0.00467915 0.00936989 -0.00475539 0.0013636 -0.00521512 -0.00127853 -0.00107581 0.00552925 0.01121882 -0.00154559 0.013264015 0.00360243 0.00884353 -0.00795173 0.001606289 0.00700561 0.00276169 0.002000239 0.005331485 -0.01156715 -7.6689e-05 -0.001161995 -0.00156328 -0.001214189 -0.00317242 0.0044537 -0.0040881442 -0.00076002 0.0037564 -0.00974154 0.006733874 0.00030983 -0.00562189 0.001266879 -0.00456162 0.00963882 -0.01841562 0.0117488 0.00748779 -0.00858468 0.010352674 -0.003589465 -0.00022699 -0.00185439 0.005581635 0.00851813 0.00519878 -0.00210791 -0.00348672 0.00215875 0.00246805 -0.0030051 0.006519681 -0.000623283 -0.00763604 -0.00773641 0.0140322 -0.00240447 -0.00622081 0.00943923 0.00095691 -0.00953349 0.007417479 0.00621627 0.02144812 0.001095524 -0.00469572 -0.008146 0.00394455 0.0158748 -0.00445292 -0.00456847 -0.00072933 -0.001794784 0.00247702 0.0107117511 -0.00340236 0.00234802 -0.00337153 0.00457941 -0.00151045 
-0.000903 -0.00012683 0.00226901 0.00090721 0.00412199 -0.01197208 0.00094239 -0.00402206 0.00380481 -0.009742305 0.006004525 0.00353858 0.01698665 -0.002710066 -0.00512961 0.00681327 0.00139553 0.009996344 0.003721661 0.0010992 0.0060984 -0.004583619 -0.00399703 -0.0053318 -0.00043779 0.00017658 0.004452053 -0.00426049 -0.00266472 -0.0003490883 0.00259643 0.00395179 1.017e-05 0.00160543 0.013095 0.02105705 0.01294521 0.002097071 -0.002173098 0.020954441 1.9657e-05 0.00512863 -0.002581225 0.0067989 0.00292499 -0.00995005 0.00015776 -0.01227624 0.00198568 0.009817225 -0.002694775 -0.00534038 -0.01829921 -0.00072142 0.01141956 0.00452686 -0.002414019 -0.01362402 0.0036163 0.003618038 0.00331656 -3.679e-05 0.01102235 0.00053184 0.00736147 -0.01053461 -0.002508757 0.000715019 0.002647009 0.00142292 -0.0083602 0.01432396 -0.0160395 -0.001248344 -0.00689668 -0.00073392 0.00453871 -0.0093618 -0.00154547 -0.00121302 -0.00434621 0.008583854 0.00794419 -0.008642256 -0.005280315 -0.00755364 -0.00150104 0.00506154 -0.00600207 -0.00707681 -0.0095631 0.00136377 0.008933265 0.00252875 -0.014489245 0.00406236 -0.00951631 -0.00251028 0.00416836 0.0012116953 -0.0053267 0.001143588 0.00603555 -8.692e-05 -0.0036997 -0.00299161 -0.01650546 -0.024601095 0.00148984 0.0013553 -0.00311506 0.00391361 -0.00154018 0.00043157 -0.007041176 -0.00025737 -0.02069529 -0.00732632 -0.01186343 0.012550085 0.00521634 -0.00742114 -0.006392721 0.00294191 -0.008418529 0.00031771 -0.00749838 0.0017745 -0.00361043 -0.004301776 -0.00065897 0.00413127 0.01533403 0.009991136 0.005989923 -0.012416225 0.00432807 6.59e-05 -0.00676671 0.00265702 -0.00549914 -0.00098942 0.00881742 0.01233262 0.003064764 0.00668147 -0.00100953 0.00134319 0.00513823 0.022117846 0.00428559 0.001667632 -0.00138746 0.00860167 0.00535551 -0.00523848 -0.008478289 -0.00204146 0.005710256 0.0049621 -0.01307534 0.00235194 0.00284467 0.00025404 0.004463527 -0.006616841 -0.00280512 0.00622429 0.00225491 0.004433586 0.007017841 -0.009984606 0.01000265 0.003416221 -0.002225544 -0.00318428 -0.014635538 0.01357154 0.0026599 -0.00252998 0.00610932 -0.00763117 -0.0169909 0.0026539 0.00748054 0.00480562 -0.00225466 0.00230988 -0.00676956 -0.00916032 0.00034114 0.00647102 -0.004398935 
7.9e-05 0.001734618 0.004104865 0.00109145 -0.01921632 -0.01031245 0.00705623 0.00455089 -0.00880058 -0.00688956 0.006380755 -0.0031397 0.0028977 0.00758221 0.012640986 0.00430913 0.005799374 -0.00096442 0.01307647 0.00328793 -0.000463119 -0.004454324 -0.00454651 0.0080567 0.00145384 0.00802051 -0.00513579 -0.0019164 -0.00827531 -0.01019189 -0.00437026 0.00303498 0.00298677 -0.012558381 0.00471208 -0.00814106 -0.00330624 0.00908164 -0.01728653 -0.002029154 -4.451e-05 -0.00152744 0.00407491 -0.0053824 -0.00431982 -0.00065948 -0.00672994 -0.0130198 -0.0125793 -0.00589891 0.01098175 -0.00445113 -0.00899046 0.01067798 0.01018488 -0.00517594 -0.00166165 -0.00508727 0.00280977 -0.00549495 0.00180836 -0.00459604 0.00409836 0.00894935 -0.001915051 0.01121838 0.003176889 0.001628235 0.0034038395 0.00814676 0.00286676 0.0141199 0.0071724 -0.001463 -0.003819849 0.014962645 0.0007298 -0.00388982 -0.018393557 0.00210343 -0.004039844 0.005228042 0.00170717 -0.00150775 0.012111544 0.00352223 -0.001592658 -0.0040419 -0.0114184 -0.00355645 -0.00986173 0.00647477 0.00271351 0.0008647 -0.0003446 0.00860966 -0.0050226 0.00287333 0.00523775 0.00515543 0.00450192 0.005073617 0.00016344 -0.0048261228 0.00602624 0.00752604 -0.00163625 -0.00480107 0.00162134 -0.00978561 -0.000750462 -0.008442683 -0.00266745 0.01653739 -0.00206865 -0.006692944 -0.0024761 -0.01119214 -0.01204625 -0.003950914 0.006662458 0.00483425 -0.00067031 -0.00240807 0.00022944 0.00272828 -0.00010305 -0.002912935 -0.00167194 0.00057149 -0.0011025 0.00453945 -0.015355646 0.00514146 0.012855 0.00365493 0.00365483 -0.00534097 -0.0038536 0.0146184 -0.00372712 0.00824606 -0.0051653 0.009336995 0.01016893 0.00015507 -0.007719969 0.00749025 0.00422855 -0.00610012 0.007512395 -0.00030616 -0.00195653 -0.01175344 0.00468026 -0.00145298 -0.01007665 0.00503428 0.00456372 0.00702276 -0.0033849324 -0.00565563 -0.00145791 0.01100674 0.00505007 0.004029529 0.003420381 -0.00386489 -0.00277067 0.00708769 0.00351832 0.001828112 -0.00289029 0.00395964 0.000504175 -0.000394 0.00858171 0.004049412 -0.00365923 -0.00813076 -0.00352613 -0.00046199 -0.00734861 0.00409493 0.00674438 0.00565794 -0.0140604 -0.00421384 -0.00354061 -0.00085654 -0.00809494 -0.00925428 -0.0033200659 
